order_id,fecha_pedido,producto_categoria,zona_destino,carrier,peso_kg,valor_mercaderia,costo_envio,dias_prometidos,estado,dias_reales,entrega_a_tiempo,fecha_entrega,mes,trimestre,semana
ORD-01694,2023-09-05 05:27:31.290258,Farmacia,GBA Sur,Correo Argentino,0.36,403.35,1287.18,1,Entregado,1,True,2023-09-06 05:27:31.290258,9,3,36
ORD-01695,2023-09-05 08:57:48.213642,Indumentaria,GBA Norte,Andreani,3.42,854.25,934.14,5,Entregado,3,True,2023-09-08 08:57:48.213642,9,3,36
ORD-01696,2023-09-05 12:28:05.137027,Farmacia,Córdoba,Correo Argentino,0.9,1977.31,372.82,3,Entregado,5,False,2023-09-10 12:28:05.137027,9,3,36
ORD-01697,2023-09-05 15:58:22.060412,Ferretería,Rosario,Correo Argentino,1.94,1110.71,1464.68,2,Entregado,2,True,2023-09-07 15:58:22.060412,9,3,36
ORD-01698,2023-09-05 19:28:38.983796,Farmacia,GBA Sur,Andreani,1.07,2813.83,415.06,2,Entregado,2,True,2023-09-07 19:28:38.983796,9,3,36
ORD-01699,2023-09-05 22:58:55.907181,Ferretería,GBA Norte,Correo Argentino,1.17,2137.76,516.88,3,Entregado,1,True,2023-09-06 22:58:55.907181,9,3,36
ORD-01700,2023-09-06 02:29:12.830566,Ferretería,GBA Sur,Rappi Envíos,0.9,805.61,2458.11,2,Entregado,1,True,2023-09-07 02:29:12.830566,9,3,36
ORD-01701,2023-09-06 05:59:29.753950,Ferretería,Rosario,Rappi Envíos,4.19,4011.61,894.26,5,Entregado,5,True,2023-09-11 05:59:29.753950,9,3,36
ORD-01702,2023-09-06 09:29:46.677335,Ferretería,CABA,PickIt,1.37,1696.47,1523.43,2,Entregado,5,False,2023-09-11 09:29:46.677335,9,3,36
ORD-01703,2023-09-06 13:00:03.600720,Ferretería,GBA Oeste,Rappi Envíos,3.89,859.47,789.75,5,En tránsito,4,True,2023-09-10 13:00:03.600720,9,3,36
ORD-01704,2023-09-06 16:30:20.524104,Indumentaria,GBA Norte,OCA,1.83,1268.72,2183.95,3,Entregado,1,True,2023-09-07 16:30:20.524104,9,3,36
ORD-01705,2023-09-06 20:00:37.447489,Electrónica,Córdoba,OCA,2.38,1201.01,815.85,7,Entregado,9,False,2023-09-15 20:00:37.447489,9,3,36
ORD-01706,2023-09-06 23:30:54.370874,Alimentos,CABA,OCA,2.35,1341.57,1012.18,1,Entregado,1,True,2023-09-07 23:30:54.370874,9,3,36
ORD-01707,2023-09-07 03:01:11.294258,Electrónica,GBA Norte,Andreani,11.17,951.69,1579.71,1,Entregado,1,True,2023-09-08 03:01:11.294258,9,3,36
ORD-01708,2023-09-07 06:31:28.217643,Ferretería,CABA,Rappi Envíos,1.37,1591.65,2194.47,3,Entregado,2,True,2023-09-09 06:31:28.217643,9,3,36
ORD-01709,2023-09-07 10:01:45.141028,Indumentaria,Córdoba,OCA,0.7,2415.88,2068.1,7,Entregado,6,True,2023-09-13 10:01:45.141028,9,3,36
ORD-01710,2023-09-07 13:32:02.064412,Farmacia,GBA Norte,PickIt,7.28,1678.35,770.07,5,Entregado,7,False,2023-09-14 13:32:02.064412,9,3,36
ORD-01711,2023-09-07 17:02:18.987797,Indumentaria,Rosario,Andreani,0.58,1622.18,2099.45,3,Entregado,2,True,2023-09-09 17:02:18.987797,9,3,36
ORD-01712,2023-09-07 20:32:35.911182,Ferretería,Rosario,PickIt,5.39,991.6,1797.81,1,Entregado,1,True,2023-09-08 20:32:35.911182,9,3,36
ORD-01713,2023-09-08 00:02:52.834566,Indumentaria,Córdoba,Rappi Envíos,0.49,452.11,2476.1,3,Entregado,4,False,2023-09-12 00:02:52.834566,9,3,36
ORD-01714,2023-09-08 03:33:09.757951,Indumentaria,GBA Sur,Correo Argentino,3.23,354.48,2348.3,2,Entregado,2,True,2023-09-10 03:33:09.757951,9,3,36
ORD-01715,2023-09-08 07:03:26.681336,Ferretería,Córdoba,PickIt,0.49,540.46,1402.87,3,Entregado,5,False,2023-09-13 07:03:26.681336,9,3,36
ORD-01716,2023-09-08 10:33:43.604720,Indumentaria,GBA Sur,Correo Argentino,7.7,721.98,1912.33,2,Entregado,2,True,2023-09-10 10:33:43.604720,9,3,36
ORD-01717,2023-09-08 14:04:00.528105,Alimentos,GBA Norte,Andreani,2.5,5835.94,1489.92,2,Entregado,2,True,2023-09-10 14:04:00.528105,9,3,36
ORD-01718,2023-09-08 17:34:17.451490,Alimentos,GBA Sur,PickIt,1.2,3833.99,1548.24,3,Entregado,4,False,2023-09-12 17:34:17.451490,9,3,36
ORD-01719,2023-09-08 21:04:34.374874,Indumentaria,GBA Norte,PickIt,0.45,605.88,388.53,7,Entregado,4,True,2023-09-12 21:04:34.374874,9,3,36
ORD-01720,2023-09-09 00:34:51.298259,Farmacia,GBA Norte,Andreani,1.39,1719.35,155.28,3,Entregado,3,True,2023-09-12 00:34:51.298259,9,3,36
ORD-01721,2023-09-09 04:05:08.221644,Ferretería,GBA Oeste,Andreani,3.66,1024.93,263.24,3,Devuelto,2,True,2023-09-11 04:05:08.221644,9,3,36
ORD-01722,2023-09-09 07:35:25.145029,Alimentos,GBA Norte,OCA,1.46,1388.52,2421.58,7,En tránsito,7,True,2023-09-16 07:35:25.145029,9,3,36
ORD-01723,2023-09-09 11:05:42.068413,Farmacia,GBA Sur,Rappi Envíos,0.85,633.58,446.73,2,Entregado,3,False,2023-09-12 11:05:42.068413,9,3,36
ORD-01724,2023-09-09 14:35:58.991798,Indumentaria,GBA Oeste,PickIt,2.58,10319.18,254.32,1,Entregado,1,True,2023-09-10 14:35:58.991798,9,3,36
ORD-01725,2023-09-09 18:06:15.915183,Farmacia,GBA Oeste,PickIt,1.62,7076.25,877.66,5,Entregado,6,False,2023-09-15 18:06:15.915183,9,3,36
ORD-01726,2023-09-09 21:36:32.838567,Electrónica,GBA Norte,Andreani,0.54,818.43,1532.22,3,Demorado,5,False,2023-09-14 21:36:32.838567,9,3,36
ORD-01727,2023-09-10 01:06:49.761952,Alimentos,Córdoba,Andreani,0.5,604.06,2378.88,3,Entregado,4,False,2023-09-14 01:06:49.761952,9,3,36
ORD-01728,2023-09-10 04:37:06.685337,Indumentaria,Córdoba,Rappi Envíos,3.69,2766.87,1794.74,2,Entregado,4,False,2023-09-14 04:37:06.685337,9,3,36
ORD-01729,2023-09-10 08:07:23.608721,Ferretería,Rosario,Andreani,11.03,327.12,799.43,3,Demorado,6,False,2023-09-16 08:07:23.608721,9,3,36
ORD-01730,2023-09-10 11:37:40.532106,Indumentaria,GBA Oeste,Correo Argentino,0.8,2555.36,2356.79,3,Entregado,7,False,2023-09-17 11:37:40.532106,9,3,36
ORD-01731,2023-09-10 15:07:57.455491,Ferretería,GBA Norte,Correo Argentino,4.45,1243.23,234.7,2,Entregado,2,True,2023-09-12 15:07:57.455491,9,3,36
ORD-01732,2023-09-10 18:38:14.378875,Indumentaria,Córdoba,Correo Argentino,0.28,261.36,2450.78,3,Entregado,2,True,2023-09-12 18:38:14.378875,9,3,36
ORD-01733,2023-09-10 22:08:31.302260,Farmacia,GBA Norte,Correo Argentino,1.44,942.21,287.81,3,Demorado,1,True,2023-09-11 22:08:31.302260,9,3,36
ORD-01734,2023-09-11 01:38:48.225645,Farmacia,GBA Norte,Rappi Envíos,2.12,569.21,1921.55,7,Devuelto,10,False,2023-09-21 01:38:48.225645,9,3,37
ORD-01735,2023-09-11 05:09:05.149029,Farmacia,GBA Oeste,PickIt,0.94,1289.2,256.45,7,Entregado,6,True,2023-09-17 05:09:05.149029,9,3,37
ORD-01736,2023-09-11 08:39:22.072414,Electrónica,Rosario,Correo Argentino,2.26,1161.54,2339.17,5,Entregado,6,False,2023-09-17 08:39:22.072414,9,3,37
ORD-01737,2023-09-11 12:09:38.995799,Ferretería,GBA Oeste,Andreani,6.43,285.06,405.36,7,Entregado,8,False,2023-09-19 12:09:38.995799,9,3,37
ORD-01738,2023-09-11 15:39:55.919183,Farmacia,CABA,Correo Argentino,8.67,785.14,268.63,2,Entregado,3,False,2023-09-14 15:39:55.919183,9,3,37
ORD-01739,2023-09-11 19:10:12.842568,Electrónica,Córdoba,Rappi Envíos,0.32,1948.32,2239.77,5,Entregado,5,True,2023-09-16 19:10:12.842568,9,3,37
ORD-01740,2023-09-11 22:40:29.765953,Ferretería,Córdoba,Andreani,0.95,2314.41,375.12,3,Entregado,5,False,2023-09-16 22:40:29.765953,9,3,37
ORD-01741,2023-09-12 02:10:46.689337,Indumentaria,Córdoba,Correo Argentino,11.61,762.76,2025.14,5,Entregado,7,False,2023-09-19 02:10:46.689337,9,3,37
ORD-01742,2023-09-12 05:41:03.612722,Electrónica,GBA Sur,PickIt,0.95,1733.28,1905.53,2,Entregado,1,True,2023-09-13 05:41:03.612722,9,3,37
ORD-01743,2023-09-12 09:11:20.536107,Alimentos,GBA Norte,Andreani,3.54,1431.36,1557.36,5,Entregado,7,False,2023-09-19 09:11:20.536107,9,3,37
ORD-01744,2023-09-12 12:41:37.459491,Electrónica,GBA Oeste,Andreani,0.88,1040.4,1038.21,1,Entregado,2,False,2023-09-14 12:41:37.459491,9,3,37
ORD-01745,2023-09-12 16:11:54.382876,Electrónica,Córdoba,PickIt,1.32,1743.9,2301.61,2,Demorado,1,True,2023-09-13 16:11:54.382876,9,3,37
ORD-01746,2023-09-12 19:42:11.306261,Ferretería,CABA,Andreani,0.64,434.76,2197.04,5,Entregado,4,True,2023-09-16 19:42:11.306261,9,3,37
ORD-01747,2023-09-12 23:12:28.229645,Indumentaria,Córdoba,Correo Argentino,5.82,1097.7,1151.68,5,Entregado,5,True,2023-09-17 23:12:28.229645,9,3,37
ORD-01748,2023-09-13 02:42:45.153030,Alimentos,Rosario,Andreani,6.43,220.54,694.55,3,Entregado,3,True,2023-09-16 02:42:45.153030,9,3,37
ORD-01749,2023-09-13 06:13:02.076415,Farmacia,GBA Norte,Correo Argentino,1.06,1038.86,790.54,3,Entregado,4,False,2023-09-17 06:13:02.076415,9,3,37
ORD-01750,2023-09-13 09:43:18.999799,Farmacia,GBA Norte,PickIt,5.2,4559.77,667.76,2,En tránsito,4,False,2023-09-17 09:43:18.999799,9,3,37
ORD-01751,2023-09-13 13:13:35.923184,Electrónica,GBA Oeste,OCA,1.33,796.7,1421.94,3,Entregado,1,True,2023-09-14 13:13:35.923184,9,3,37
ORD-01752,2023-09-13 16:43:52.846569,Ferretería,GBA Sur,PickIt,0.31,4125.9,2191.07,1,En tránsito,1,True,2023-09-14 16:43:52.846569,9,3,37
ORD-01753,2023-09-13 20:14:09.769953,Ferretería,GBA Oeste,Correo Argentino,4.26,809.5,1967.99,5,En tránsito,7,False,2023-09-20 20:14:09.769953,9,3,37
ORD-01754,2023-09-13 23:44:26.693338,Farmacia,Córdoba,Rappi Envíos,2.72,370.66,2019.45,3,Entregado,2,True,2023-09-15 23:44:26.693338,9,3,37
ORD-01755,2023-09-14 03:14:43.616723,Alimentos,Rosario,PickIt,0.96,2133.23,1203.48,7,Entregado,6,True,2023-09-20 03:14:43.616723,9,3,37
ORD-01756,2023-09-14 06:45:00.540108,Indumentaria,CABA,Rappi Envíos,0.88,1744.0,907.75,3,Entregado,1,True,2023-09-15 06:45:00.540108,9,3,37
ORD-01757,2023-09-14 10:15:17.463492,Alimentos,GBA Oeste,Rappi Envíos,11.14,11147.92,1929.79,3,En tránsito,4,False,2023-09-18 10:15:17.463492,9,3,37
ORD-01758,2023-09-14 13:45:34.386877,Indumentaria,GBA Sur,Correo Argentino,5.95,411.87,2014.25,3,Entregado,3,True,2023-09-17 13:45:34.386877,9,3,37
ORD-01759,2023-09-14 17:15:51.310262,Farmacia,GBA Oeste,Correo Argentino,4.98,1566.21,1784.08,3,Devuelto,2,True,2023-09-16 17:15:51.310262,9,3,37
ORD-01760,2023-09-14 20:46:08.233646,Indumentaria,GBA Norte,OCA,0.41,1623.02,225.45,2,Entregado,1,True,2023-09-15 20:46:08.233646,9,3,37
ORD-01761,2023-09-15 00:16:25.157031,Ferretería,Córdoba,Andreani,4.22,3159.55,1535.76,5,Entregado,5,True,2023-09-20 00:16:25.157031,9,3,37
ORD-01762,2023-09-15 03:46:42.080416,Electrónica,Córdoba,PickIt,0.72,1862.73,965.56,3,Entregado,1,True,2023-09-16 03:46:42.080416,9,3,37
ORD-01763,2023-09-15 07:16:59.003800,Electrónica,Córdoba,Correo Argentino,11.37,822.15,611.05,3,Entregado,3,True,2023-09-18 07:16:59.003800,9,3,37
ORD-01764,2023-09-15 10:47:15.927185,Farmacia,Córdoba,PickIt,0.16,375.75,1781.83,1,Entregado,5,False,2023-09-20 10:47:15.927185,9,3,37
ORD-01765,2023-09-15 14:17:32.850570,Ferretería,Córdoba,Rappi Envíos,1.3,1550.95,781.04,1,Entregado,2,False,2023-09-17 14:17:32.850570,9,3,37
ORD-01766,2023-09-15 17:47:49.773954,Alimentos,Córdoba,Andreani,1.68,1594.67,2295.18,3,Entregado,6,False,2023-09-21 17:47:49.773954,9,3,37
ORD-01767,2023-09-15 21:18:06.697339,Ferretería,CABA,OCA,5.22,2061.97,850.49,5,Entregado,6,False,2023-09-21 21:18:06.697339,9,3,37
ORD-01768,2023-09-16 00:48:23.620724,Electrónica,GBA Sur,PickIt,4.36,821.04,1454.67,3,Entregado,2,True,2023-09-18 00:48:23.620724,9,3,37
ORD-01769,2023-09-16 04:18:40.544108,Electrónica,Córdoba,Andreani,1.41,1448.31,2095.24,2,Entregado,4,False,2023-09-20 04:18:40.544108,9,3,37
ORD-01770,2023-09-16 07:48:57.467493,Ferretería,GBA Sur,OCA,2.5,234.12,1094.98,2,Entregado,1,True,2023-09-17 07:48:57.467493,9,3,37
ORD-01771,2023-09-16 11:19:14.390878,Ferretería,Rosario,PickIt,5.42,391.8,2097.35,5,En tránsito,6,False,2023-09-22 11:19:14.390878,9,3,37
ORD-01772,2023-09-16 14:49:31.314262,Electrónica,Córdoba,Andreani,0.1,2794.84,1850.69,5,Entregado,7,False,2023-09-23 14:49:31.314262,9,3,37
ORD-01773,2023-09-16 18:19:48.237647,Alimentos,GBA Oeste,Correo Argentino,4.86,1312.69,2314.03,7,Entregado,8,False,2023-09-24 18:19:48.237647,9,3,37
ORD-01774,2023-09-16 21:50:05.161032,Farmacia,Córdoba,PickIt,8.81,1764.85,915.71,1,Entregado,1,True,2023-09-17 21:50:05.161032,9,3,37
ORD-01775,2023-09-17 01:20:22.084416,Farmacia,GBA Norte,Andreani,0.1,602.84,396.82,7,Entregado,9,False,2023-09-26 01:20:22.084416,9,3,37
ORD-01776,2023-09-17 04:50:39.007801,Ferretería,CABA,OCA,0.14,530.89,1161.32,5,Entregado,6,False,2023-09-23 04:50:39.007801,9,3,37
ORD-01777,2023-09-17 08:20:55.931186,Farmacia,GBA Oeste,Andreani,1.27,717.99,1996.66,5,Demorado,5,True,2023-09-22 08:20:55.931186,9,3,37
ORD-01778,2023-09-17 11:51:12.854570,Electrónica,GBA Oeste,Correo Argentino,0.28,1390.87,1208.52,1,Entregado,3,False,2023-09-20 11:51:12.854570,9,3,37
ORD-01779,2023-09-17 15:21:29.777955,Electrónica,GBA Norte,PickIt,1.96,2177.47,765.67,5,Cancelado,6,False,2023-09-23 15:21:29.777955,9,3,37
ORD-01780,2023-09-17 18:51:46.701340,Ferretería,Córdoba,PickIt,3.91,854.82,214.87,3,Entregado,1,True,2023-09-18 18:51:46.701340,9,3,37
ORD-01781,2023-09-17 22:22:03.624724,Ferretería,CABA,PickIt,2.51,208.6,885.61,3,Demorado,3,True,2023-09-20 22:22:03.624724,9,3,37
ORD-01782,2023-09-18 01:52:20.548109,Ferretería,GBA Oeste,Correo Argentino,0.66,1637.68,1826.45,3,Entregado,2,True,2023-09-20 01:52:20.548109,9,3,38
ORD-01783,2023-09-18 05:22:37.471494,Alimentos,CABA,OCA,3.19,1432.32,496.89,5,Entregado,5,True,2023-09-23 05:22:37.471494,9,3,38
ORD-01784,2023-09-18 08:52:54.394878,Farmacia,GBA Oeste,PickIt,3.46,1770.78,951.07,7,Entregado,2,True,2023-09-20 08:52:54.394878,9,3,38
ORD-01785,2023-09-18 12:23:11.318263,Ferretería,Córdoba,OCA,8.08,2582.46,197.54,5,Entregado,8,False,2023-09-26 12:23:11.318263,9,3,38
ORD-01786,2023-09-18 15:53:28.241648,Indumentaria,Rosario,Andreani,0.48,2386.44,1846.12,3,Demorado,5,False,2023-09-23 15:53:28.241648,9,3,38
ORD-01787,2023-09-18 19:23:45.165033,Indumentaria,GBA Oeste,OCA,3.54,4276.18,2219.61,3,Entregado,5,False,2023-09-23 19:23:45.165033,9,3,38
ORD-01788,2023-09-18 22:54:02.088417,Electrónica,Rosario,OCA,7.27,1128.24,1486.04,3,Entregado,3,True,2023-09-21 22:54:02.088417,9,3,38
ORD-01789,2023-09-19 02:24:19.011802,Farmacia,GBA Oeste,PickIt,2.09,712.0,210.8,2,Entregado,4,False,2023-09-23 02:24:19.011802,9,3,38
ORD-01790,2023-09-19 05:54:35.935187,Ferretería,GBA Sur,Rappi Envíos,1.35,3105.22,661.42,2,Entregado,2,True,2023-09-21 05:54:35.935187,9,3,38
ORD-01791,2023-09-19 09:24:52.858571,Indumentaria,Córdoba,Rappi Envíos,0.56,2719.92,1180.4,5,Devuelto,4,True,2023-09-23 09:24:52.858571,9,3,38
ORD-01792,2023-09-19 12:55:09.781956,Farmacia,GBA Norte,Correo Argentino,6.05,868.83,1530.82,1,Entregado,1,True,2023-09-20 12:55:09.781956,9,3,38
ORD-01793,2023-09-19 16:25:26.705341,Electrónica,Rosario,Correo Argentino,1.5,3313.92,1316.25,5,En tránsito,5,True,2023-09-24 16:25:26.705341,9,3,38
ORD-01794,2023-09-19 19:55:43.628725,Alimentos,GBA Norte,Rappi Envíos,7.77,1181.49,2302.29,5,Entregado,7,False,2023-09-26 19:55:43.628725,9,3,38
ORD-01795,2023-09-19 23:26:00.552110,Farmacia,Córdoba,Andreani,5.65,3929.72,2355.8,3,En tránsito,6,False,2023-09-25 23:26:00.552110,9,3,38
ORD-01796,2023-09-20 02:56:17.475495,Farmacia,GBA Norte,PickIt,1.42,6180.88,401.81,7,Entregado,6,True,2023-09-26 02:56:17.475495,9,3,38
ORD-01797,2023-09-20 06:26:34.398879,Alimentos,Córdoba,PickIt,2.56,15383.82,475.22,3,Entregado,5,False,2023-09-25 06:26:34.398879,9,3,38
ORD-01798,2023-09-20 09:56:51.322264,Farmacia,GBA Norte,Andreani,0.1,1167.05,991.43,2,Entregado,2,True,2023-09-22 09:56:51.322264,9,3,38
ORD-01799,2023-09-20 13:27:08.245649,Electrónica,Rosario,Andreani,0.92,4516.22,1139.9,3,Entregado,2,True,2023-09-22 13:27:08.245649,9,3,38
ORD-01800,2023-09-20 16:57:25.169033,Electrónica,GBA Sur,Rappi Envíos,3.72,2575.62,1527.26,7,Entregado,5,True,2023-09-25 16:57:25.169033,9,3,38
ORD-01801,2023-09-20 20:27:42.092418,Alimentos,GBA Norte,Correo Argentino,3.4,2826.97,1966.93,7,Entregado,6,True,2023-09-26 20:27:42.092418,9,3,38
ORD-01802,2023-09-20 23:57:59.015803,Ferretería,Rosario,Andreani,1.31,1676.45,469.05,3,Entregado,5,False,2023-09-25 23:57:59.015803,9,3,38
ORD-01803,2023-09-21 03:28:15.939187,Indumentaria,GBA Oeste,Correo Argentino,4.96,2838.71,2036.2,2,Devuelto,1,True,2023-09-22 03:28:15.939187,9,3,38
ORD-01804,2023-09-21 06:58:32.862572,Ferretería,Córdoba,OCA,0.81,277.53,1583.57,2,Entregado,4,False,2023-09-25 06:58:32.862572,9,3,38
ORD-01805,2023-09-21 10:28:49.785957,Farmacia,CABA,PickIt,1.86,1065.46,2455.08,3,Entregado,3,True,2023-09-24 10:28:49.785957,9,3,38
ORD-01806,2023-09-21 13:59:06.709341,Indumentaria,CABA,Rappi Envíos,1.92,570.5,1680.24,3,Demorado,1,True,2023-09-22 13:59:06.709341,9,3,38
ORD-01807,2023-09-21 17:29:23.632726,Alimentos,Córdoba,PickIt,1.25,524.73,1832.82,3,Entregado,7,False,2023-09-28 17:29:23.632726,9,3,38
ORD-01808,2023-09-21 20:59:40.556111,Alimentos,GBA Sur,Rappi Envíos,9.28,260.99,608.74,5,Entregado,7,False,2023-09-28 20:59:40.556111,9,3,38
ORD-01809,2023-09-22 00:29:57.479495,Indumentaria,GBA Norte,OCA,3.58,647.61,1956.83,5,Entregado,3,True,2023-09-25 00:29:57.479495,9,3,38
ORD-01810,2023-09-22 04:00:14.402880,Electrónica,GBA Sur,PickIt,2.32,921.36,336.28,2,Devuelto,2,True,2023-09-24 04:00:14.402880,9,3,38
ORD-01811,2023-09-22 07:30:31.326265,Indumentaria,CABA,OCA,2.14,1318.58,1692.85,3,En tránsito,5,False,2023-09-27 07:30:31.326265,9,3,38
ORD-01812,2023-09-22 11:00:48.249649,Farmacia,Rosario,Rappi Envíos,0.52,1083.09,280.6,5,En tránsito,6,False,2023-09-28 11:00:48.249649,9,3,38
ORD-01813,2023-09-22 14:31:05.173034,Electrónica,Córdoba,Andreani,1.4,3141.13,420.78,3,Demorado,3,True,2023-09-25 14:31:05.173034,9,3,38
ORD-01814,2023-09-22 18:01:22.096419,Alimentos,Córdoba,PickIt,3.35,447.64,403.49,2,Entregado,3,False,2023-09-25 18:01:22.096419,9,3,38
ORD-01815,2023-09-22 21:31:39.019803,Indumentaria,GBA Sur,OCA,7.75,157.02,273.34,2,Entregado,2,True,2023-09-24 21:31:39.019803,9,3,38
ORD-01816,2023-09-23 01:01:55.943188,Ferretería,Rosario,PickIt,5.09,1865.81,904.68,5,Entregado,5,True,2023-09-28 01:01:55.943188,9,3,38
ORD-01817,2023-09-23 04:32:12.866573,Ferretería,GBA Sur,PickIt,1.07,1046.57,2486.73,2,En tránsito,4,False,2023-09-27 04:32:12.866573,9,3,38
ORD-01818,2023-09-23 08:02:29.789957,Farmacia,GBA Norte,PickIt,1.71,1025.06,968.33,3,En tránsito,4,False,2023-09-27 08:02:29.789957,9,3,38
ORD-01819,2023-09-23 11:32:46.713342,Ferretería,GBA Oeste,Correo Argentino,0.26,537.65,1937.82,3,Entregado,2,True,2023-09-25 11:32:46.713342,9,3,38
ORD-01820,2023-09-23 15:03:03.636727,Indumentaria,Rosario,OCA,0.32,2722.04,460.94,2,Entregado,2,True,2023-09-25 15:03:03.636727,9,3,38
ORD-01821,2023-09-23 18:33:20.560112,Indumentaria,GBA Oeste,OCA,1.91,721.21,1218.05,3,En tránsito,2,True,2023-09-25 18:33:20.560112,9,3,38
ORD-01822,2023-09-23 22:03:37.483496,Ferretería,GBA Norte,PickIt,2.27,453.24,585.02,2,Entregado,2,True,2023-09-25 22:03:37.483496,9,3,38
ORD-01823,2023-09-24 01:33:54.406881,Indumentaria,GBA Oeste,Andreani,0.92,5850.38,601.43,3,Entregado,1,True,2023-09-25 01:33:54.406881,9,3,38
ORD-01824,2023-09-24 05:04:11.330266,Farmacia,CABA,PickIt,3.09,2189.82,384.27,2,Entregado,1,True,2023-09-25 05:04:11.330266,9,3,38
ORD-01825,2023-09-24 08:34:28.253650,Electrónica,GBA Oeste,Correo Argentino,3.65,1053.47,1165.3,3,Cancelado,2,True,2023-09-26 08:34:28.253650,9,3,38
ORD-01826,2023-09-24 12:04:45.177035,Farmacia,GBA Norte,Rappi Envíos,1.07,95.46,327.51,5,Entregado,2,True,2023-09-26 12:04:45.177035,9,3,38
ORD-01827,2023-09-24 15:35:02.100420,Farmacia,GBA Oeste,Correo Argentino,4.26,866.6,2288.06,2,Entregado,1,True,2023-09-25 15:35:02.100420,9,3,38
ORD-01828,2023-09-24 19:05:19.023804,Indumentaria,Córdoba,Andreani,0.69,1073.18,1202.57,5,Entregado,8,False,2023-10-02 19:05:19.023804,9,3,38
ORD-01829,2023-09-24 22:35:35.947189,Electrónica,GBA Sur,PickIt,2.36,4739.48,2120.63,1,Entregado,1,True,2023-09-25 22:35:35.947189,9,3,38
ORD-01830,2023-09-25 02:05:52.870574,Indumentaria,CABA,OCA,4.89,190.57,2451.74,3,Entregado,3,True,2023-09-28 02:05:52.870574,9,3,39
ORD-01831,2023-09-25 05:36:09.793958,Alimentos,Córdoba,PickIt,2.31,5220.02,1742.78,3,Demorado,4,False,2023-09-29 05:36:09.793958,9,3,39
ORD-01832,2023-09-25 09:06:26.717343,Indumentaria,Córdoba,Andreani,7.16,1697.54,2268.55,3,Entregado,4,False,2023-09-29 09:06:26.717343,9,3,39
ORD-01833,2023-09-25 12:36:43.640728,Indumentaria,GBA Norte,OCA,0.18,327.8,468.11,2,Demorado,2,True,2023-09-27 12:36:43.640728,9,3,39
ORD-01834,2023-09-25 16:07:00.564112,Indumentaria,GBA Sur,Correo Argentino,2.66,2756.77,2100.49,1,Entregado,2,False,2023-09-27 16:07:00.564112,9,3,39
ORD-01835,2023-09-25 19:37:17.487497,Electrónica,GBA Sur,Rappi Envíos,2.47,859.31,787.36,3,Demorado,3,True,2023-09-28 19:37:17.487497,9,3,39
ORD-01836,2023-09-25 23:07:34.410882,Indumentaria,Rosario,Rappi Envíos,3.24,208.12,1260.61,1,Entregado,6,False,2023-10-01 23:07:34.410882,9,3,39
ORD-01837,2023-09-26 02:37:51.334266,Electrónica,CABA,PickIt,5.38,703.16,1669.47,5,Entregado,3,True,2023-09-29 02:37:51.334266,9,3,39
ORD-01838,2023-09-26 06:08:08.257651,Ferretería,GBA Norte,Correo Argentino,3.88,1415.03,2273.33,2,Entregado,1,True,2023-09-27 06:08:08.257651,9,3,39
ORD-01839,2023-09-26 09:38:25.181036,Alimentos,CABA,Andreani,4.69,1166.7,2290.84,3,Entregado,2,True,2023-09-28 09:38:25.181036,9,3,39
ORD-01840,2023-09-26 13:08:42.104420,Electrónica,Rosario,Rappi Envíos,1.02,2086.99,366.44,3,Entregado,2,True,2023-09-28 13:08:42.104420,9,3,39
ORD-01841,2023-09-26 16:38:59.027805,Ferretería,GBA Oeste,Correo Argentino,1.47,3286.01,1006.71,3,Entregado,3,True,2023-09-29 16:38:59.027805,9,3,39
ORD-01842,2023-09-26 20:09:15.951190,Electrónica,Córdoba,PickIt,2.96,365.56,2013.96,5,Entregado,4,True,2023-09-30 20:09:15.951190,9,3,39
ORD-01843,2023-09-26 23:39:32.874574,Electrónica,CABA,OCA,2.42,1073.95,1802.42,3,Demorado,3,True,2023-09-29 23:39:32.874574,9,3,39
ORD-01844,2023-09-27 03:09:49.797959,Alimentos,Córdoba,PickIt,9.74,595.88,211.93,1,Entregado,2,False,2023-09-29 03:09:49.797959,9,3,39
ORD-01845,2023-09-27 06:40:06.721344,Farmacia,GBA Norte,PickIt,0.62,314.53,1207.24,5,Entregado,3,True,2023-09-30 06:40:06.721344,9,3,39
ORD-01846,2023-09-27 10:10:23.644728,Farmacia,GBA Oeste,Correo Argentino,1.3,1041.23,2098.74,1,Entregado,2,False,2023-09-29 10:10:23.644728,9,3,39
ORD-01847,2023-09-27 13:40:40.568113,Electrónica,GBA Norte,Rappi Envíos,2.55,1688.62,1883.56,3,Entregado,2,True,2023-09-29 13:40:40.568113,9,3,39
ORD-01848,2023-09-27 17:10:57.491498,Indumentaria,GBA Oeste,Correo Argentino,6.07,1791.26,1117.85,5,Entregado,4,True,2023-10-01 17:10:57.491498,9,3,39
ORD-01849,2023-09-27 20:41:14.414882,Ferretería,GBA Oeste,OCA,7.95,738.62,1877.63,2,Entregado,3,False,2023-09-30 20:41:14.414882,9,3,39
ORD-01850,2023-09-28 00:11:31.338267,Indumentaria,Córdoba,Correo Argentino,1.23,400.27,1445.35,3,Entregado,4,False,2023-10-02 00:11:31.338267,9,3,39
