order_id,fecha_pedido,fecha_entrega,mes,trimestre,semana_año,producto_categoria,zona_destino,carrier,estado,peso_kg,valor_mercaderia,costo_envio,costo_por_kg,costo_pct_valor,dias_prometidos,dias_reales,demora_dias,entrega_a_tiempo,es_devolucion
ORD-01399,2023-07-24 03:34:18.891778,2023-08-01 03:34:18.891778,7,3,2023-W30,Electrónica,GBA Sur,Rappi Envíos,Entregado,9.95,5633.49,1490.33,149.78,26.45,7,8,1,False,False
ORD-01400,2023-07-24 07:04:35.815163,2023-07-26 07:04:35.815163,7,3,2023-W30,Alimentos,GBA Oeste,Rappi Envíos,Entregado,8.01,584.26,2281.16,284.79,390.44,1,2,1,False,False
ORD-01401,2023-07-24 10:34:52.738547,2023-07-30 10:34:52.738547,7,3,2023-W30,Alimentos,Córdoba,Andreani,Entregado,2.53,1552.98,2168.87,857.26,139.66,5,6,1,False,False
ORD-01402,2023-07-24 14:05:09.661932,2023-07-30 14:05:09.661932,7,3,2023-W30,Farmacia,GBA Sur,Rappi Envíos,Cancelado,3.97,902.57,932.84,234.97,103.35,5,6,1,False,False
ORD-01403,2023-07-24 17:35:26.585317,2023-07-25 17:35:26.585317,7,3,2023-W30,Farmacia,GBA Norte,PickIt,Entregado,9.04,1070.74,1409.5,155.92,131.64,2,1,-1,True,False
ORD-01404,2023-07-24 21:05:43.508701,2023-07-26 21:05:43.508701,7,3,2023-W30,Electrónica,GBA Oeste,Rappi Envíos,Entregado,0.26,2147.99,1163.72,4475.85,54.18,2,2,0,True,False
ORD-01405,2023-07-25 00:36:00.432086,2023-07-28 00:36:00.432086,7,3,2023-W30,Electrónica,GBA Norte,Rappi Envíos,Entregado,0.1,260.23,1816.33,18163.3,697.97,3,3,0,True,False
ORD-01406,2023-07-25 04:06:17.355471,2023-07-28 04:06:17.355471,7,3,2023-W30,Ferretería,CABA,Andreani,Entregado,0.1,477.84,1531.9,15319.0,320.59,3,3,0,True,False
ORD-01407,2023-07-25 07:36:34.278855,2023-07-28 07:36:34.278855,7,3,2023-W30,Farmacia,GBA Norte,PickIt,Entregado,2.49,2319.78,1994.41,800.97,85.97,5,3,-2,True,False
ORD-01408,2023-07-25 11:06:51.202240,2023-07-29 11:06:51.202240,7,3,2023-W30,Indumentaria,GBA Norte,Correo Argentino,Entregado,4.32,1094.28,177.62,41.12,16.23,5,4,-1,True,False
ORD-01409,2023-07-25 14:37:08.125625,2023-07-29 14:37:08.125625,7,3,2023-W30,Alimentos,Rosario,OCA,Entregado,1.37,848.43,1766.31,1289.28,208.19,3,4,1,False,False
ORD-01410,2023-07-25 18:07:25.049009,2023-07-31 18:07:25.049009,7,3,2023-W30,Electrónica,GBA Oeste,PickIt,Cancelado,2.36,357.47,899.8,381.27,251.71,5,6,1,False,False
ORD-01411,2023-07-25 21:37:41.972394,2023-08-02 21:37:41.972394,7,3,2023-W30,Alimentos,CABA,Correo Argentino,Entregado,2.18,854.39,676.92,310.51,79.23,7,8,1,False,False
ORD-01412,2023-07-26 01:07:58.895779,2023-07-28 01:07:58.895779,7,3,2023-W30,Alimentos,GBA Norte,PickIt,Entregado,0.3,2166.67,2032.92,6776.4,93.83,2,2,0,True,False
ORD-01413,2023-07-26 04:38:15.819163,2023-07-29 04:38:15.819163,7,3,2023-W30,Ferretería,Córdoba,Correo Argentino,Demorado,1.16,624.23,359.67,310.06,57.62,1,3,2,False,False
ORD-01414,2023-07-26 08:08:32.742548,2023-07-28 08:08:32.742548,7,3,2023-W30,Farmacia,GBA Sur,Correo Argentino,Entregado,0.1,4290.09,686.88,6868.8,16.01,3,2,-1,True,False
ORD-01415,2023-07-26 11:38:49.665933,2023-08-01 11:38:49.665933,7,3,2023-W30,Electrónica,GBA Norte,PickIt,Entregado,0.35,3219.19,628.78,1796.51,19.53,5,6,1,False,False
ORD-01416,2023-07-26 15:09:06.589317,2023-07-27 15:09:06.589317,7,3,2023-W30,Alimentos,CABA,Andreani,Entregado,5.01,772.74,1136.59,226.86,147.09,2,1,-1,True,False
ORD-01417,2023-07-26 18:39:23.512702,2023-07-29 18:39:23.512702,7,3,2023-W30,Electrónica,GBA Norte,PickIt,Entregado,5.31,605.26,907.49,170.9,149.93,5,3,-2,True,False
ORD-01418,2023-07-26 22:09:40.436087,2023-08-06 22:09:40.436087,7,3,2023-W30,Indumentaria,GBA Sur,PickIt,Entregado,4.86,69.1,1843.1,379.24,2667.29,7,11,4,False,False
ORD-01419,2023-07-27 01:39:57.359471,2023-07-28 01:39:57.359471,7,3,2023-W30,Ferretería,CABA,Correo Argentino,Demorado,3.89,373.58,1793.52,461.06,480.09,1,1,0,True,False
ORD-01420,2023-07-27 05:10:14.282856,2023-07-28 05:10:14.282856,7,3,2023-W30,Indumentaria,GBA Oeste,OCA,Entregado,4.73,351.31,914.86,193.42,260.41,3,1,-2,True,False
ORD-01421,2023-07-27 08:40:31.206241,2023-07-30 08:40:31.206241,7,3,2023-W30,Electrónica,CABA,Correo Argentino,Entregado,3.33,262.18,1176.9,353.42,448.89,2,3,1,False,False
ORD-01422,2023-07-27 12:10:48.129625,2023-07-30 12:10:48.129625,7,3,2023-W30,Electrónica,GBA Oeste,Rappi Envíos,Entregado,3.32,1057.88,638.58,192.34,60.36,3,3,0,True,False
ORD-01423,2023-07-27 15:41:05.053010,2023-07-31 15:41:05.053010,7,3,2023-W30,Farmacia,CABA,PickIt,En tránsito,3.3,1498.29,1726.46,523.17,115.23,3,4,1,False,False
ORD-01424,2023-07-27 19:11:21.976395,2023-08-02 19:11:21.976395,7,3,2023-W30,Alimentos,GBA Sur,PickIt,Entregado,2.16,6732.19,1081.12,500.52,16.06,5,6,1,False,False
ORD-01425,2023-07-27 22:41:38.899779,2023-07-29 22:41:38.899779,7,3,2023-W30,Alimentos,GBA Sur,Andreani,En tránsito,1.35,1172.03,462.14,342.33,39.43,3,2,-1,True,False
ORD-01426,2023-07-28 02:11:55.823164,2023-08-05 02:11:55.823164,7,3,2023-W30,Indumentaria,CABA,Correo Argentino,Entregado,3.93,143.52,449.07,114.27,312.9,7,8,1,False,False
ORD-01427,2023-07-28 05:42:12.746549,2023-07-29 05:42:12.746549,7,3,2023-W30,Ferretería,GBA Norte,Andreani,Entregado,1.06,519.18,907.45,856.08,174.79,2,1,-1,True,False
ORD-01428,2023-07-28 09:12:29.669933,2023-07-30 09:12:29.669933,7,3,2023-W30,Alimentos,GBA Sur,PickIt,En tránsito,2.35,2019.42,1906.21,811.15,94.39,3,2,-1,True,False
ORD-01429,2023-07-28 12:42:46.593318,2023-08-01 12:42:46.593318,7,3,2023-W30,Farmacia,GBA Oeste,Correo Argentino,Entregado,1.7,1010.89,209.94,123.49,20.77,5,4,-1,True,False
ORD-01430,2023-07-28 16:13:03.516703,2023-07-29 16:13:03.516703,7,3,2023-W30,Indumentaria,GBA Oeste,Correo Argentino,Entregado,0.97,2583.31,755.77,779.14,29.26,3,1,-2,True,False
ORD-01431,2023-07-28 19:43:20.440088,2023-08-01 19:43:20.440088,7,3,2023-W30,Indumentaria,Córdoba,Rappi Envíos,Entregado,11.03,656.06,531.84,48.22,81.07,3,4,1,False,False
ORD-01432,2023-07-28 23:13:37.363472,2023-08-04 23:13:37.363472,7,3,2023-W30,Farmacia,Rosario,Rappi Envíos,Entregado,0.9,3470.44,2397.72,2664.13,69.09,3,7,4,False,False
ORD-01433,2023-07-29 02:43:54.286857,2023-08-02 02:43:54.286857,7,3,2023-W30,Ferretería,Rosario,OCA,Devuelto,1.11,1402.53,1807.41,1628.3,128.87,5,4,-1,True,True
ORD-01434,2023-07-29 06:14:11.210242,2023-08-04 06:14:11.210242,7,3,2023-W30,Farmacia,Rosario,Rappi Envíos,Entregado,0.53,1438.67,698.1,1317.17,48.52,3,6,3,False,False
ORD-01435,2023-07-29 09:44:28.133626,2023-07-31 09:44:28.133626,7,3,2023-W30,Ferretería,GBA Oeste,Correo Argentino,En tránsito,5.19,1274.05,637.53,122.84,50.04,3,2,-1,True,False
ORD-01436,2023-07-29 13:14:45.057011,2023-08-05 13:14:45.057011,7,3,2023-W30,Farmacia,Córdoba,Rappi Envíos,En tránsito,2.65,510.22,2166.37,817.5,424.6,7,7,0,True,False
ORD-01437,2023-07-29 16:45:01.980396,2023-07-30 16:45:01.980396,7,3,2023-W30,Farmacia,Rosario,OCA,Entregado,2.85,1035.68,597.03,209.48,57.65,1,1,0,True,False
ORD-01438,2023-07-29 20:15:18.903780,2023-08-02 20:15:18.903780,7,3,2023-W30,Electrónica,Rosario,PickIt,Entregado,5.15,1471.09,2493.09,484.1,169.47,3,4,1,False,False
ORD-01439,2023-07-29 23:45:35.827165,2023-07-30 23:45:35.827165,7,3,2023-W30,Indumentaria,CABA,Rappi Envíos,Entregado,1.26,270.25,813.41,645.56,300.98,3,1,-2,True,False
ORD-01440,2023-07-30 03:15:52.750550,2023-07-31 03:15:52.750550,7,3,2023-W30,Farmacia,CABA,Correo Argentino,Cancelado,0.65,1187.49,348.18,535.66,29.32,1,1,0,True,False
ORD-01441,2023-07-30 06:46:09.673934,2023-08-03 06:46:09.673934,7,3,2023-W30,Farmacia,CABA,PickIt,En tránsito,0.66,3695.53,1773.71,2687.44,48.0,3,4,1,False,False
ORD-01442,2023-07-30 10:16:26.597319,2023-08-02 10:16:26.597319,7,3,2023-W30,Alimentos,GBA Norte,Correo Argentino,Entregado,3.96,1692.26,1582.66,399.66,93.52,1,3,2,False,False
ORD-01443,2023-07-30 13:46:43.520704,2023-08-03 13:46:43.520704,7,3,2023-W30,Indumentaria,Rosario,PickIt,Entregado,2.86,4303.96,2499.58,873.98,58.08,5,4,-1,True,False
ORD-01444,2023-07-30 17:17:00.444088,2023-08-03 17:17:00.444088,7,3,2023-W30,Alimentos,GBA Norte,Correo Argentino,Entregado,0.69,1648.68,2034.9,2949.13,123.43,5,4,-1,True,False
ORD-01445,2023-07-30 20:47:17.367473,2023-07-31 20:47:17.367473,7,3,2023-W30,Indumentaria,Córdoba,Rappi Envíos,Entregado,0.47,446.92,1157.77,2463.34,259.06,1,1,0,True,False
ORD-01446,2023-07-31 00:17:34.290858,2023-08-01 00:17:34.290858,7,3,2023-W31,Alimentos,GBA Oeste,Rappi Envíos,Devuelto,0.39,2418.15,1740.04,4461.64,71.96,1,1,0,True,True
ORD-01447,2023-07-31 03:47:51.214242,2023-08-05 03:47:51.214242,7,3,2023-W31,Farmacia,Rosario,OCA,Entregado,2.96,350.36,2071.95,699.98,591.38,5,5,0,True,False
ORD-01448,2023-07-31 07:18:08.137627,2023-08-02 07:18:08.137627,7,3,2023-W31,Farmacia,GBA Oeste,PickIt,En tránsito,0.1,890.3,1357.26,13572.6,152.45,3,2,-1,True,False
ORD-01449,2023-07-31 10:48:25.061012,2023-08-03 10:48:25.061012,7,3,2023-W31,Electrónica,CABA,OCA,Entregado,0.1,832.14,791.25,7912.5,95.09,3,3,0,True,False
ORD-01450,2023-07-31 14:18:41.984396,2023-08-03 14:18:41.984396,7,3,2023-W31,Alimentos,Rosario,Andreani,En tránsito,1.48,556.53,643.75,434.97,115.67,2,3,1,False,False
ORD-01451,2023-07-31 17:48:58.907781,2023-08-02 17:48:58.907781,7,3,2023-W31,Ferretería,GBA Sur,Rappi Envíos,Entregado,3.53,11836.78,843.91,239.07,7.13,2,2,0,True,False
ORD-01452,2023-07-31 21:19:15.831166,2023-08-01 21:19:15.831166,7,3,2023-W31,Electrónica,GBA Norte,PickIt,Entregado,3.56,1019.79,2142.96,601.96,210.14,2,1,-1,True,False
ORD-01453,2023-08-01 00:49:32.754550,2023-08-05 00:49:32.754550,8,3,2023-W31,Alimentos,GBA Norte,OCA,Devuelto,1.69,6701.33,1044.02,617.76,15.58,2,4,2,False,True
ORD-01454,2023-08-01 04:19:49.677935,2023-08-04 04:19:49.677935,8,3,2023-W31,Alimentos,Rosario,OCA,Entregado,3.52,1546.25,823.66,233.99,53.27,3,3,0,True,False
ORD-01455,2023-08-01 07:50:06.601320,2023-08-07 07:50:06.601320,8,3,2023-W31,Electrónica,CABA,Andreani,Devuelto,2.21,482.55,2043.83,924.81,423.55,5,6,1,False,True
ORD-01456,2023-08-01 11:20:23.524704,2023-08-05 11:20:23.524704,8,3,2023-W31,Farmacia,GBA Norte,OCA,Entregado,11.31,728.08,225.01,19.89,30.9,3,4,1,False,False
ORD-01457,2023-08-01 14:50:40.448089,2023-08-04 14:50:40.448089,8,3,2023-W31,Alimentos,CABA,Correo Argentino,Cancelado,0.53,1055.23,1545.8,2916.6,146.49,3,3,0,True,False
ORD-01458,2023-08-01 18:20:57.371474,2023-08-06 18:20:57.371474,8,3,2023-W31,Farmacia,Córdoba,Rappi Envíos,Demorado,2.75,779.14,2203.03,801.1,282.75,3,5,2,False,False
ORD-01459,2023-08-01 21:51:14.294858,2023-08-03 21:51:14.294858,8,3,2023-W31,Electrónica,GBA Oeste,OCA,Entregado,2.03,833.85,1113.7,548.62,133.56,2,2,0,True,False
ORD-01460,2023-08-02 01:21:31.218243,2023-08-03 01:21:31.218243,8,3,2023-W31,Farmacia,GBA Sur,OCA,Entregado,0.65,1946.41,782.9,1204.46,40.22,2,1,-1,True,False
ORD-01461,2023-08-02 04:51:48.141628,2023-08-05 04:51:48.141628,8,3,2023-W31,Indumentaria,GBA Oeste,Andreani,Devuelto,4.16,1580.3,1305.52,313.83,82.61,3,3,0,True,True
ORD-01462,2023-08-02 08:22:05.065013,2023-08-07 08:22:05.065013,8,3,2023-W31,Ferretería,GBA Oeste,Correo Argentino,Entregado,0.97,2186.36,1836.07,1892.86,83.98,3,5,2,False,False
ORD-01463,2023-08-02 11:52:21.988397,2023-08-08 11:52:21.988397,8,3,2023-W31,Alimentos,Córdoba,OCA,Entregado,1.44,5047.68,1364.02,947.24,27.02,5,6,1,False,False
ORD-01464,2023-08-02 15:22:38.911782,2023-08-04 15:22:38.911782,8,3,2023-W31,Ferretería,GBA Norte,Rappi Envíos,En tránsito,1.41,684.38,167.95,119.11,24.54,3,2,-1,True,False
ORD-01465,2023-08-02 18:52:55.835167,2023-08-04 18:52:55.835167,8,3,2023-W31,Farmacia,GBA Sur,Rappi Envíos,Entregado,0.84,3340.56,334.06,397.69,10.0,3,2,-1,True,False
ORD-01466,2023-08-02 22:23:12.758551,2023-08-03 22:23:12.758551,8,3,2023-W31,Alimentos,GBA Norte,OCA,En tránsito,1.69,4418.7,1845.12,1091.79,41.76,2,1,-1,True,False
ORD-01467,2023-08-03 01:53:29.681936,2023-08-07 01:53:29.681936,8,3,2023-W31,Farmacia,Rosario,Correo Argentino,Entregado,1.92,3999.4,1089.89,567.65,27.25,5,4,-1,True,False
ORD-01468,2023-08-03 05:23:46.605321,2023-08-08 05:23:46.605321,8,3,2023-W31,Indumentaria,GBA Oeste,Rappi Envíos,Entregado,4.09,188.68,1994.22,487.58,1056.93,5,5,0,True,False
ORD-01469,2023-08-03 08:54:03.528705,2023-08-05 08:54:03.528705,8,3,2023-W31,Electrónica,Rosario,Rappi Envíos,Entregado,4.35,6618.91,1676.3,385.36,25.33,2,2,0,True,False
ORD-01470,2023-08-03 12:24:20.452090,2023-08-06 12:24:20.452090,8,3,2023-W31,Alimentos,CABA,Correo Argentino,Entregado,0.52,580.33,1516.56,2916.46,261.33,3,3,0,True,False
ORD-01471,2023-08-03 15:54:37.375475,2023-08-05 15:54:37.375475,8,3,2023-W31,Indumentaria,GBA Oeste,Correo Argentino,Demorado,2.7,174.05,2268.23,840.09,1303.21,3,2,-1,True,False
ORD-01472,2023-08-03 19:24:54.298859,2023-08-07 19:24:54.298859,8,3,2023-W31,Indumentaria,GBA Norte,OCA,Entregado,6.8,6458.23,200.11,29.43,3.1,3,4,1,False,False
ORD-01473,2023-08-03 22:55:11.222244,2023-08-11 22:55:11.222244,8,3,2023-W31,Alimentos,GBA Oeste,PickIt,Entregado,0.35,1832.44,514.33,1469.51,28.07,7,8,1,False,False
ORD-01474,2023-08-04 02:25:28.145629,2023-08-08 02:25:28.145629,8,3,2023-W31,Farmacia,CABA,Andreani,Entregado,1.92,1909.71,1617.28,842.33,84.69,5,4,-1,True,False
ORD-01475,2023-08-04 05:55:45.069013,2023-08-06 05:55:45.069013,8,3,2023-W31,Indumentaria,Córdoba,PickIt,En tránsito,4.16,786.76,304.7,73.25,38.73,3,2,-1,True,False
ORD-01476,2023-08-04 09:26:01.992398,2023-08-08 09:26:01.992398,8,3,2023-W31,Ferretería,Rosario,PickIt,Devuelto,2.84,1315.67,1665.68,586.51,126.6,3,4,1,False,True
ORD-01477,2023-08-04 12:56:18.915783,2023-08-05 12:56:18.915783,8,3,2023-W31,Indumentaria,Rosario,Rappi Envíos,Entregado,0.32,954.02,2462.68,7695.87,258.14,1,1,0,True,False
ORD-01478,2023-08-04 16:26:35.839167,2023-08-05 16:26:35.839167,8,3,2023-W31,Farmacia,GBA Norte,Correo Argentino,Entregado,1.52,587.45,2215.2,1457.37,377.09,2,1,-1,True,False
ORD-01479,2023-08-04 19:56:52.762552,2023-08-05 19:56:52.762552,8,3,2023-W31,Farmacia,GBA Oeste,Rappi Envíos,Entregado,2.12,1122.14,1538.65,725.78,137.12,2,1,-1,True,False
ORD-01480,2023-08-04 23:27:09.685937,2023-08-05 23:27:09.685937,8,3,2023-W31,Ferretería,GBA Norte,Andreani,Demorado,16.45,1228.0,2250.85,136.83,183.29,2,1,-1,True,False
ORD-01481,2023-08-05 02:57:26.609321,2023-08-15 02:57:26.609321,8,3,2023-W31,Indumentaria,Córdoba,OCA,En tránsito,0.59,292.47,423.23,717.34,144.71,7,10,3,False,False
ORD-01482,2023-08-05 06:27:43.532706,2023-08-08 06:27:43.532706,8,3,2023-W31,Farmacia,GBA Oeste,Andreani,Entregado,12.12,1159.37,1218.53,100.54,105.1,3,3,0,True,False
ORD-01483,2023-08-05 09:58:00.456091,2023-08-11 09:58:00.456091,8,3,2023-W31,Alimentos,GBA Oeste,Rappi Envíos,Entregado,1.42,183.55,1157.39,815.06,630.56,5,6,1,False,False
ORD-01484,2023-08-05 13:28:17.379475,2023-08-07 13:28:17.379475,8,3,2023-W31,Electrónica,GBA Norte,Rappi Envíos,Entregado,0.67,7482.72,940.65,1403.96,12.57,5,2,-3,True,False
ORD-01485,2023-08-05 16:58:34.302860,2023-08-07 16:58:34.302860,8,3,2023-W31,Electrónica,GBA Norte,Rappi Envíos,Entregado,1.6,989.72,150.47,94.04,15.2,5,2,-3,True,False
ORD-01486,2023-08-05 20:28:51.226245,2023-08-06 20:28:51.226245,8,3,2023-W31,Electrónica,CABA,Rappi Envíos,Entregado,2.86,375.59,2243.92,784.59,597.44,2,1,-1,True,False
ORD-01487,2023-08-05 23:59:08.149629,2023-08-09 23:59:08.149629,8,3,2023-W31,Indumentaria,Córdoba,PickIt,Entregado,0.72,1832.1,1977.61,2746.68,107.94,3,4,1,False,False
ORD-01488,2023-08-06 03:29:25.073014,2023-08-07 03:29:25.073014,8,3,2023-W31,Ferretería,CABA,OCA,Entregado,1.03,519.73,1684.22,1635.17,324.06,2,1,-1,True,False
ORD-01489,2023-08-06 06:59:41.996399,2023-08-14 06:59:41.996399,8,3,2023-W31,Farmacia,Rosario,PickIt,Entregado,5.78,1065.01,453.07,78.39,42.54,7,8,1,False,False
ORD-01490,2023-08-06 10:29:58.919783,2023-08-13 10:29:58.919783,8,3,2023-W31,Alimentos,GBA Oeste,Rappi Envíos,Entregado,20.75,1729.35,1038.78,50.06,60.07,5,7,2,False,False
ORD-01491,2023-08-06 14:00:15.843168,2023-08-07 14:00:15.843168,8,3,2023-W31,Alimentos,GBA Norte,Correo Argentino,Entregado,1.15,396.75,2322.17,2019.28,585.3,2,1,-1,True,False
ORD-01492,2023-08-06 17:30:32.766553,2023-08-08 17:30:32.766553,8,3,2023-W31,Indumentaria,GBA Oeste,PickIt,Entregado,0.48,7705.65,1599.78,3332.88,20.76,2,2,0,True,False
ORD-01493,2023-08-06 21:00:49.689937,2023-08-09 21:00:49.689937,8,3,2023-W31,Electrónica,GBA Oeste,Rappi Envíos,Entregado,4.73,8475.33,1568.01,331.5,18.5,3,3,0,True,False
ORD-01494,2023-08-07 00:31:06.613322,2023-08-08 00:31:06.613322,8,3,2023-W32,Indumentaria,GBA Sur,Rappi Envíos,Demorado,2.75,648.43,2295.85,834.85,354.06,2,1,-1,True,False
ORD-01495,2023-08-07 04:01:23.536707,2023-08-13 04:01:23.536707,8,3,2023-W32,Ferretería,Rosario,OCA,Entregado,0.32,356.62,1465.61,4580.03,410.97,5,6,1,False,False
ORD-01496,2023-08-07 07:31:40.460092,2023-08-12 07:31:40.460092,8,3,2023-W32,Ferretería,GBA Sur,Andreani,Demorado,8.8,645.48,1554.41,176.64,240.81,5,5,0,True,False
ORD-01497,2023-08-07 11:01:57.383476,2023-08-12 11:01:57.383476,8,3,2023-W32,Farmacia,GBA Oeste,PickIt,Entregado,0.24,680.92,962.43,4010.12,141.34,5,5,0,True,False
ORD-01498,2023-08-07 14:32:14.306861,2023-08-10 14:32:14.306861,8,3,2023-W32,Farmacia,GBA Norte,PickIt,Devuelto,2.95,3328.74,1022.89,346.74,30.73,3,3,0,True,True
ORD-01499,2023-08-07 18:02:31.230246,2023-08-11 18:02:31.230246,8,3,2023-W32,Ferretería,GBA Oeste,PickIt,Entregado,1.65,656.74,1761.18,1067.38,268.17,3,4,1,False,False
ORD-01500,2023-08-07 21:32:48.153630,2023-08-10 21:32:48.153630,8,3,2023-W32,Ferretería,Rosario,Rappi Envíos,Entregado,2.44,343.21,903.02,370.09,263.11,2,3,1,False,False
ORD-01501,2023-08-08 01:03:05.077015,2023-08-10 01:03:05.077015,8,3,2023-W32,Ferretería,GBA Sur,OCA,Entregado,0.72,1213.88,1463.9,2033.19,120.6,5,2,-3,True,False
ORD-01502,2023-08-08 04:33:22.000400,2023-08-11 04:33:22.000400,8,3,2023-W32,Indumentaria,GBA Norte,Rappi Envíos,Entregado,3.5,246.94,806.11,230.32,326.44,5,3,-2,True,False
ORD-01503,2023-08-08 08:03:38.923784,2023-08-10 08:03:38.923784,8,3,2023-W32,Ferretería,GBA Oeste,Rappi Envíos,Entregado,9.64,3190.7,540.39,56.06,16.94,1,2,1,False,False
ORD-01504,2023-08-08 11:33:55.847169,2023-08-16 11:33:55.847169,8,3,2023-W32,Alimentos,Córdoba,Correo Argentino,Entregado,1.84,1998.18,1217.85,661.87,60.95,3,8,5,False,False
ORD-01505,2023-08-08 15:04:12.770554,2023-08-09 15:04:12.770554,8,3,2023-W32,Electrónica,Rosario,OCA,Entregado,2.22,601.91,661.0,297.75,109.82,1,1,0,True,False
ORD-01506,2023-08-08 18:34:29.693938,2023-08-11 18:34:29.693938,8,3,2023-W32,Ferretería,Rosario,PickIt,Entregado,0.82,671.34,2261.46,2757.88,336.86,5,3,-2,True,False
ORD-01507,2023-08-08 22:04:46.617323,2023-08-14 22:04:46.617323,8,3,2023-W32,Electrónica,Córdoba,Andreani,Entregado,6.67,1406.32,863.49,129.46,61.4,2,6,4,False,False
ORD-01508,2023-08-09 01:35:03.540708,2023-08-14 01:35:03.540708,8,3,2023-W32,Indumentaria,GBA Oeste,PickIt,Entregado,10.64,363.93,1553.89,146.04,426.97,3,5,2,False,False
ORD-01509,2023-08-09 05:05:20.464092,2023-08-14 05:05:20.464092,8,3,2023-W32,Electrónica,Rosario,Rappi Envíos,Entregado,4.63,498.75,769.09,166.11,154.2,3,5,2,False,False
ORD-01510,2023-08-09 08:35:37.387477,2023-08-14 08:35:37.387477,8,3,2023-W32,Indumentaria,GBA Norte,OCA,Devuelto,2.35,875.32,756.35,321.85,86.41,5,5,0,True,True
ORD-01511,2023-08-09 12:05:54.310862,2023-08-12 12:05:54.310862,8,3,2023-W32,Alimentos,GBA Oeste,OCA,Entregado,9.43,293.31,973.99,103.29,332.07,3,3,0,True,False
ORD-01512,2023-08-09 15:36:11.234246,2023-08-11 15:36:11.234246,8,3,2023-W32,Indumentaria,GBA Oeste,OCA,Entregado,0.5,696.22,2302.31,4604.62,330.69,2,2,0,True,False
ORD-01513,2023-08-09 19:06:28.157631,2023-08-12 19:06:28.157631,8,3,2023-W32,Indumentaria,GBA Sur,Correo Argentino,Entregado,1.95,375.01,1070.02,548.73,285.33,2,3,1,False,False
ORD-01514,2023-08-09 22:36:45.081016,2023-08-13 22:36:45.081016,8,3,2023-W32,Farmacia,Rosario,PickIt,Entregado,2.31,4565.12,2079.98,900.42,45.56,2,4,2,False,False
ORD-01515,2023-08-10 02:07:02.004400,2023-08-16 02:07:02.004400,8,3,2023-W32,Ferretería,Rosario,Correo Argentino,Entregado,2.03,732.57,613.65,302.29,83.77,5,6,1,False,False
ORD-01516,2023-08-10 05:37:18.927785,2023-08-17 05:37:18.927785,8,3,2023-W32,Ferretería,Córdoba,Andreani,En tránsito,4.86,425.46,263.2,54.16,61.86,5,7,2,False,False
ORD-01517,2023-08-10 09:07:35.851170,2023-08-14 09:07:35.851170,8,3,2023-W32,Alimentos,GBA Sur,Rappi Envíos,Cancelado,3.33,2152.64,1986.94,596.68,92.3,2,4,2,False,False
ORD-01518,2023-08-10 12:37:52.774554,2023-08-14 12:37:52.774554,8,3,2023-W32,Alimentos,GBA Sur,Correo Argentino,En tránsito,0.41,584.94,1423.41,3471.73,243.34,3,4,1,False,False
ORD-01519,2023-08-10 16:08:09.697939,2023-08-12 16:08:09.697939,8,3,2023-W32,Ferretería,Rosario,Correo Argentino,Entregado,1.28,364.13,1333.76,1042.0,366.29,1,2,1,False,False
ORD-01520,2023-08-10 19:38:26.621324,2023-08-14 19:38:26.621324,8,3,2023-W32,Farmacia,GBA Oeste,Rappi Envíos,Entregado,1.24,2663.86,789.68,636.84,29.64,5,4,-1,True,False
ORD-01521,2023-08-10 23:08:43.544708,2023-08-11 23:08:43.544708,8,3,2023-W32,Ferretería,GBA Sur,OCA,En tránsito,2.5,793.82,319.94,127.98,40.3,2,1,-1,True,False
ORD-01522,2023-08-11 02:39:00.468093,2023-08-14 02:39:00.468093,8,3,2023-W32,Farmacia,Córdoba,Rappi Envíos,Entregado,1.03,2542.8,1284.72,1247.3,50.52,5,3,-2,True,False
ORD-01523,2023-08-11 06:09:17.391478,2023-08-14 06:09:17.391478,8,3,2023-W32,Alimentos,GBA Sur,PickIt,Entregado,0.37,1080.25,2187.98,5913.46,202.54,3,3,0,True,False
ORD-01524,2023-08-11 09:39:34.314862,2023-08-15 09:39:34.314862,8,3,2023-W32,Electrónica,Córdoba,Rappi Envíos,Entregado,3.18,1247.88,432.05,135.86,34.62,3,4,1,False,False
ORD-01525,2023-08-11 13:09:51.238247,2023-08-15 13:09:51.238247,8,3,2023-W32,Alimentos,GBA Sur,OCA,Demorado,5.71,1925.96,2333.55,408.68,121.16,2,4,2,False,False
ORD-01526,2023-08-11 16:40:08.161632,2023-08-13 16:40:08.161632,8,3,2023-W32,Alimentos,Córdoba,Rappi Envíos,En tránsito,8.05,581.25,795.61,98.83,136.88,1,2,1,False,False
ORD-01527,2023-08-11 20:10:25.085017,2023-08-13 20:10:25.085017,8,3,2023-W32,Indumentaria,GBA Sur,Correo Argentino,Entregado,10.79,487.74,1400.64,129.81,287.17,3,2,-1,True,False
ORD-01528,2023-08-11 23:40:42.008401,2023-08-13 23:40:42.008401,8,3,2023-W32,Indumentaria,GBA Sur,Andreani,Cancelado,4.56,3647.64,306.29,67.17,8.4,3,2,-1,True,False
ORD-01529,2023-08-12 03:10:58.931786,2023-08-14 03:10:58.931786,8,3,2023-W32,Indumentaria,GBA Norte,Correo Argentino,En tránsito,0.45,1956.51,1148.86,2553.02,58.72,2,2,0,True,False
